Product,Brand,Category,Style,Volume(ml),Package,ABV,"Units of Alchole",Units_per(ml)
"Kissmeyer Eclipsed Kiss",Kissmeyer,Beer,Stout,330,bottle,7.7,2.5,0.77
"Kissmeyer Into the Black",Kissmeyer,Beer,IPA,330,bottle,7,2.3,0.7
"Kissmeyer Stocholm Syndrome",Kissmeyer,Beer,IPA,330,bottle,9.5,3.1,0.95
"Kissmeyer Strange Fruit Tripel",Kissmeyer,Beer,Lager,330,bottle,9.5,3.1,0.95
"Kissmeyer Young Lust Belgian Blonde",Kissmeyer,Beer,Lager,330,bottle,6,2,0.6
"Knights Malvern Gold",Knights,Cider,NULL,568,draught,6,3.4,0.6
"Knowle Spring Blonde","Timothy Taylor's",Beer,"Blonde Ale",568,draught,4.2,2.4,0.42
"Kopparberg Black",Kopparberg,Cider,"Fruit Cider",568,draught,4,2.3,0.4
"Kopparberg Blueberry & Lime",Kopparberg,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Kopparberg Elderflower & Lime",Kopparberg,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Kopparberg Mixed Fruit",Kopparberg,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Kopparberg Mixed Fruits Non Alcoholic",Kopparberg,Cider,"Fruit Cider",500,bottle,0,0,0
"Kopparberg Naked Apple",Kopparberg,Cider,NULL,500,bottle,4.5,2.3,0.45
"Kopparberg Nordic Berry",Kopparberg,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Kopparberg Pear Cider",Kopparberg,Cider,Perry,500,bottle,4.5,2.3,0.45
"Kopparberg Raspberry",Kopparberg,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Kopparberg Strawberry & Lime",Kopparberg,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Kopparberg Strawberry & Lime Non Alcoholic",Kopparberg,Cider,"Fruit Cider",500,bottle,0,0,0
Kozel,Kozel,Beer,Lager,568,draught,4,2.3,0.4
"Krombacher Low Alcohol Pils",Krombacher,Beer,Lager,330,bottle,0.5,0.2,0.05
"Krombacher Pils",Krombacher,Beer,Lager,568,draught,4.8,2.7,0.48
"Krombacher Pils",Krombacher,Beer,Lager,330,bottle,4.8,1.6,0.48
"Kronenbourg 1664",Kronenbourg,Beer,Lager,568,draught,5,2.8,0.5
"Kronenbourg 1664",Kronenbourg,Beer,Lager,275,bottle,5,1.4,0.5
"Krusovice Imperial",Krusovice,Beer,Lager,568,draught,5,2.8,0.5
"Krusovice Imperial",Krusovice,Beer,Lager,330,bottle,5,1.7,0.5
Kwak,Kwak,Beer,Lager,330,bottle,8.4,2.8,0.84
"La Chouette","La Chouette",Cider,NULL,330,bottle,4.5,1.5,0.45
"La Chouffe Blonde","La Chouffe",Beer,Lager,568,draught,8,4.5,0.8
"La Chouffe Blonde","La Chouffe",Beer,Lager,330,bottle,8,2.6,0.8
"Lagunitas 12th of Never",Lagunitas,Beer,Ale,568,draught,5.5,3.1,0.55
"Lagunitas 12th of Never",Lagunitas,Beer,Ale,355,can,5.5,2,0.55
"Lagunitas DayTime",Lagunitas,Beer,IPA,355,bottle,4.6,1.6,0.46
"Lagunitas IPA",Lagunitas,Beer,IPA,568,draught,5.5,3.1,0.55
"Lagunitas IPA",Lagunitas,Beer,IPA,355,bottle,6.2,2.2,0.62
"Lal Toofan","Lal Toofan",Beer,Lager,568,draught,5,2.8,0.5
"Leffe Blonde",Leffe,Beer,Lager,568,draught,6.6,3.7,0.66
"Leffe Blonde",Leffe,Beer,Lager,330,bottle,6.6,2.2,0.66
"Leffe Brune",Leffe,Beer,"Abbey Beer",330,bottle,6.5,2.1,0.65
"Leffe Enkel",Leffe,Beer,Lager,568,draught,4.5,2.6,0.45
"Leffe Noel",Leffe,Beer,"Dark Ale",568,draught,6.6,3.7,0.66
"Liefmans Fruitesse",Liefmans,Beer,"Fruit Beer",568,draught,3.8,2.2,0.38
"Liefmans Fruitesse",Liefmans,Beer,"Fruit Beer",250,bottle,3.8,1,0.38
"Liefmans Fruitesse",Liefmans,Beer,"Fruit Beer",330,bottle,3.8,1.3,0.38
"Liefmans Kriek Brut",Liefmans,Beer,"Fruit Beer",330,bottle,6,2,0.6
"Little Creatures Pale Ale","Little Creatures",Beer,"Pale Ale",568,draught,5.2,3,0.52
"Little Creatures Pale Ale","Little Creatures",Beer,"Pale Ale",330,bottle,5.2,1.7,0.52
"Livewire American Style IPA","Electric Bear",Beer,IPA,330,bottle,5.4,1.8,0.54
"London Beer Factory Chelsea Blonde","The London Beer Factory",Beer,Lager,330,can,4.3,1.4,0.43
"London Bohemia Lager","The London Beer Factory",Beer,Lager,330,can,5,1.7,0.5
"London Pride",Fuller's,Beer,Ale,568,draught,4.1,2.3,0.41
"London Pride",Fuller's,Beer,Ale,330,bottle,4.7,1.6,0.47
"London Pride",Fuller's,Beer,Ale,500,bottle,4.7,2.4,0.47
"Lonerider Gunslinger Pale Ale",Lonerider,Beer,"Pale Ale",355,bottle,5.4,1.9,0.54
"Lonerider Hoppy Ki Yay",Lonerider,Beer,IPA,355,can,6.6,2.3,0.66
"Lonerider Saloon Style Pilsner",Lonerider,Beer,Lager,355,bottle,4.2,1.5,0.42
Lowenbrau,Lowenbrau,Beer,Lager,568,draught,5,2.8,0.5
"Lowlander American Pale Ale",Lowlander,Beer,"Pale Ale",330,bottle,4.5,1.5,0.45
"Lowlander IPA",Lowlander,Beer,IPA,330,bottle,6,2,0.6
"Lowlander Poorter",Lowlander,Beer,Porter,330,bottle,6,2,0.6
"Lowlander White Ale",Lowlander,Beer,Ale,330,bottle,5,1.7,0.5
Lushingtons,Skinners,Beer,"Pale Ale",568,draught,4.2,2.4,0.42
"Macbeth - Scottish Pale Ale",Deeside,Beer,"Pale Ale",500,bottle,4.1,2.1,0.41
"Machlachlan's Best Ale",Machlachlan's,Beer,Ale,568,draught,3.6,2,0.36
"Maeloc Blackberry Cider",Maeloc,Cider,"Fruit Cider",330,bottle,4,1.3,0.4
"Maeloc Dry Apple Cider",Maeloc,Cider,NULL,330,bottle,4.5,1.5,0.45
"Maeloc Strawberry Cider",Maeloc,Cider,"Fruit Cider",330,bottle,4,1.3,0.4
"Magners Dark Fruit",Magners,Cider,"Fruit Cider",568,draught,4,2.3,0.4
"Magners Dark Fruit",Magners,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Magners Golden Draught",Magners,Cider,NULL,568,draught,4.5,2.6,0.45
"Magners Orchard Berries",Magners,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Magners Original",Magners,Cider,NULL,568,draught,4.5,2.6,0.45
"Magners Original",Magners,Cider,NULL,330,bottle,4.5,1.5,0.45
"Magners Original",Magners,Cider,NULL,440,can,4.5,2,0.45
"Magners Original",Magners,Cider,NULL,500,bottle,4.5,2.3,0.45
"Magners Original",Magners,Cider,NULL,500,can,4.5,2.3,0.45
"Magners Original",Magners,Cider,NULL,568,bottle,4.5,2.6,0.45
"Magners Pear Cider",Magners,Cider,Perry,330,bottle,4.5,1.5,0.45
"Magners Pear Cider",Magners,Cider,Perry,568,bottle,4.5,2.6,0.45
Mahou,Mahou,Beer,Lager,568,draught,5.1,2.9,0.51
Mahou,Mahou,Beer,Lager,330,bottle,5.1,1.7,0.51
"Manns Brown Ale",Manns,Beer,"Brown Ale",275,bottle,2.8,0.8,0.28
"March Of The Penguins","Williams Bros. Brewing Co.",Beer,Stout,500,bottle,5,2.5,0.5
"Marmalade on Toast","Greene King",Beer,Ale,568,draught,4.5,2.6,0.45
"Marston's 61 Deep Pale Ale",Marston's,Beer,"Pale Ale",568,draught,3.8,2.2,0.38
"Marston's EPA",Marston's,Beer,"Blonde Ale",568,draught,3.6,2,0.36
"Marston's EPA",Marston's,Beer,"Blonde Ale",500,bottle,3.6,1.8,0.36
"Marston's Old Empire IPA",Marston's,Beer,IPA,500,bottle,5.7,2.9,0.57
"Marston's Pearl Jet",Marston's,Beer,Stout,568,draught,4.1,2.3,0.41
"Marston's Pearl Jet",Marston's,Beer,Stout,500,bottle,4.1,2.1,0.41
"Marston's Pedigree",Marston's,Beer,Ale,568,draught,4.5,2.6,0.45
"Marston's Pedigree",Marston's,Beer,Ale,500,bottle,5,2.5,0.5
"Marstons Resolution",Marston's,Beer,Ale,275,bottle,4.7,1.3,0.47
"McEwan's 60/-",McEwan's,Beer,"Pale Ale",568,draught,3.2,1.8,0.32
"McEwan's 70/-",McEwan's,Beer,Ale,568,draught,3.7,2.1,0.37
"McEwan's 80/-",McEwan's,Beer,Ale,568,draught,4.2,2.4,0.42
"McEwan's Export",McEwan's,Beer,Ale,568,draught,4.5,2.6,0.45
"McEwan's Export",McEwan's,Beer,Ale,500,can,4.5,2.3,0.45
"Meantime Anytime IPA",Meantime,Beer,IPA,568,draught,4.7,2.7,0.47
"Meantime Cali Pale Ale",Meantime,Beer,"Pale Ale",568,draught,5,2.8,0.5
"Meantime Chocolate Porter",Meantime,Beer,Porter,330,bottle,6.5,2.1,0.65
"Meantime Fest Bier",Meantime,Beer,Lager,568,draught,5.6,3.2,0.56
"Meantime Fools Gold",Meantime,Beer,Ale,568,draught,4.5,2.6,0.45
"Meantime Helles Lager",Meantime,Beer,Lager,568,draught,4.2,2.4,0.42
"Meantime Helles Lager",Meantime,Beer,Lager,330,bottle,4.2,1.4,0.42
"Meantime London IPA",Meantime,Beer,IPA,330,bottle,7.4,2.4,0.74
"Meantime London Lager",Meantime,Beer,Lager,568,draught,4.5,2.6,0.45
"Meantime London Lager",Meantime,Beer,Lager,330,bottle,4.5,1.5,0.45
"Meantime London Lager",Meantime,Beer,Lager,330,can,4.5,1.5,0.45
"Meantime London Pale Ale",Meantime,Beer,"Pale Ale",568,draught,4.3,2.4,0.43
"Meantime London Pale Ale",Meantime,Beer,"Pale Ale",330,bottle,4.3,1.4,0.43
"Meantime London Pale Ale",Meantime,Beer,"Pale Ale",330,can,4.3,1.4,0.43
"Meantime London Stout",Meantime,Beer,Stout,330,bottle,4.5,1.5,0.45
"Meantime Lucky Hop",Meantime,Beer,"Summer Ale",568,draught,4.4,2.5,0.44
"Meantime Meridian Lager",Meantime,Beer,Lager,568,draught,5,2.8,0.5
"Meantime Pilsner",Meantime,Beer,Lager,568,draught,4.4,2.5,0.44
"Meantime Pilsner",Meantime,Beer,Lager,330,bottle,4.4,1.5,0.44
"Meantime Wheat",Meantime,Beer,"Wheat Beer",330,bottle,5,1.7,0.5
"Meantime Winter Sun",Meantime,Beer,Ale,568,draught,5.9,3.4,0.59
"Meantime Yakima Red",Meantime,Beer,"Red Ale",568,draught,4.1,2.3,0.41
"Meantime Yakima Red",Meantime,Beer,"Red Ale",330,bottle,4.1,1.4,0.41
"Meantime Yakima Red",Meantime,Beer,"Red Ale",330,can,4.1,1.4,0.41
"Mela Rossa",Angioletti,Cider,NULL,330,bottle,5,1.7,0.5
"Menabrea Amber",Menabrea,Beer,Lager,330,bottle,5,1.7,0.5
"Menabrea Blonde",Menabrea,Beer,Lager,568,draught,4.8,2.7,0.48
"Menabrea Blonde",Menabrea,Beer,Lager,330,bottle,4.8,1.6,0.48
"Miller Genuine Draft",Miller,Beer,Lager,330,bottle,4.7,1.6,0.47
"Modelo Especial",Modelo,Beer,Lager,355,bottle,4.5,1.6,0.45
"Modelo Negra",Modelo,Beer,Lager,355,bottle,5.3,1.9,0.53
"Monteith's Bohemian Pilsner",Monteith's,Beer,Lager,330,bottle,5,1.7,0.5
"Monteith's Summer Ale",Monteith's,Beer,"Summer Ale",330,bottle,5,1.7,0.5
"Murphy's Irish Stout",Murphy's,Beer,Stout,568,draught,4,2.3,0.4
"My Generation Pale Ale","My Generation",Beer,"Pale Ale",568,draught,4.2,2.4,0.42
Natch,Natch,Cider,NULL,568,draught,5.2,3,0.52
Natch,Natch,Cider,NULL,500,can,5.2,2.6,0.52
"Newcastle Brown Ale","Newcastle Brown Ale",Beer,"Brown Ale",550,bottle,4.7,2.6,0.47
"Nomad Beach House Pale",Nomad,Beer,"Pale Ale",330,can,5,1.7,0.5
"Nomad Freshie Salt & Pepper Gose",Nomad,Beer,Gose,330,can,4.5,1.5,0.45
"Nomad Jet Leg IPA",Nomad,Beer,IPA,330,bottle,6,2,0.6
"Nomad Juicy As Fruit IPA",Nomad,Beer,IPA,330,can,4.5,1.5,0.45
"Nomad South Pacific Dream",Nomad,Beer,"Pale Ale",330,can,4,1.3,0.4
"North Brewing Herzog","North Brewing",Beer,Lager,330,can,5,1.7,0.5
"North Brewing Pinata","North Brewing",Beer,"Pale Ale",330,can,4.5,1.5,0.45
"North Brewing Sputnik","North Brewing",Beer,"Pale Ale",330,can,5,1.7,0.5
"North Brewing Transmission IPA","North Brewing",Beer,IPA,330,bottle,6.9,2.3,0.69
"Oakham Ales Inferno","Oakham Ales",Beer,Ale,500,bottle,4.6,2.3,0.46
"Old Blue Last","Old Blue Last",Beer,Lager,568,draught,5,2.8,0.5
"Old Blue Last","Old Blue Last",Beer,Lager,355,can,5,1.8,0.5
"Old Golden Hen",Morland,Beer,"Golden Ale",568,draught,4.1,2.3,0.41
"Old Hooky","Hook Norton Brewery",Beer,Bitter,568,draught,4.6,2.6,0.46
"Old Hooky","Hook Norton Brewery",Beer,Bitter,500,bottle,4.6,2.3,0.46
"Old Hoppy Hen",Morland,Beer,"Pale Ale",568,draught,4.8,2.7,0.48
"Old Mout Berries & Cherries","Old Mout",Cider,"Fruit Cider",500,bottle,4,2,0.4
"Old Mout Berries & Cherries 0%","Old Mout",Cider,"Fruit Cider",500,bottle,0,0,0
"Old Mout Kiwi & Lime","Old Mout",Cider,"Fruit Cider",500,bottle,4,2,0.4
"Old Mout Passion & Apple","Old Mout",Cider,"Fruit Cider",500,bottle,4,2,0.4
"Old Mout Strawberry & Pomegranate","Old Mout",Cider,"Fruit Cider",500,bottle,4,2,0.4
"Old Speckled Hen",Morland,Beer,Ale,568,draught,4.5,2.6,0.45
"Old Speckled Hen",Morland,Beer,Ale,500,bottle,5,2.5,0.5
"Old Speckled Hen",Morland,Beer,"Pale Ale",335,bottle,5,1.7,0.5
"Old Speckled Hen Gluten Free",Morland,Beer,Ale,500,bottle,5,2.5,0.5
"Olde English","Olde English",Cider,NULL,568,draught,4.5,2.6,0.45
"Open Gate Citra IPA","Open Gate",Beer,IPA,568,draught,5,2.8,0.5
"Open Gate Pilsner","Open Gate",Beer,Lager,568,draught,5,2.8,0.5
"Orchard Pig Charmer","Orchard Pig",Cider,NULL,500,bottle,6,3,0.6
"Orchard Pig Explorer","Orchard Pig",Cider,NULL,568,draught,4.5,2.6,0.45
"Orchard Pig Navelgazer","Orchard Pig",Cider,NULL,568,draught,6,3.4,0.6
"Orchard Pig Reveller","Orchard Pig",Cider,NULL,568,draught,4.5,2.6,0.45
"Orchard Pig Reveller","Orchard Pig",Cider,NULL,440,can,4.5,2,0.45
"Orchard Pig Reveller","Orchard Pig",Cider,NULL,500,bottle,4.5,2.3,0.45
"Orchard Pig The Hogfather","Orchard Pig",Cider,NULL,568,draught,7.4,4.2,0.74
"Orchard Pig Truffler","Orchard Pig",Cider,NULL,500,bottle,6,3,0.6
"Orchard Thieves","Orchard Thieves",Cider,NULL,568,draught,4.5,2.6,0.45
"Orchard Thieves","Orchard Thieves",Cider,NULL,330,can,4.5,1.5,0.45
"Orpens Fresh Pressed Apple Cider",Orpens,Cider,NULL,330,bottle,5.3,1.7,0.53
"Ossian Golden Ale","Inveralmond Brewery",Beer,"Golden Ale",568,draught,4.1,2.3,0.41
"Pabst Blue Ribbon Beer",Pabst,Beer,Lager,330,can,4.6,1.5,0.46
"Pabst Blue Ribbon Beer",Pabst,Beer,Lager,355,can,4.6,1.6,0.46
"Pacifico Clara",Pacifico,Beer,Lager,355,bottle,4.5,1.6,0.45
Palax,Palax,Beer,Lager,568,draught,4.9,2.8,0.49
Palax,Palax,Beer,Lager,330,bottle,4.9,1.6,0.49
"Palma Cristal","Palma Cristal",Beer,Lager,350,bottle,4.9,1.7,0.49
"Paxton IPA","The London Beer Factory",Beer,IPA,568,draught,5.5,3.1,0.55
"Paxton IPA","The London Beer Factory",Beer,IPA,330,can,5.5,1.8,0.55
"Peroni Ambra",Peroni,Beer,Lager,250,bottle,6,1.5,0.6
"Peroni Gran Riserva",Peroni,Beer,Lager,330,bottle,6.6,2.2,0.66
"Peroni Nastro Azzurro",Peroni,Beer,Lager,568,draught,5.1,2.9,0.51
"Peroni Nastro Azzurro",Peroni,Beer,Lager,330,bottle,5.1,1.7,0.51
"Peroni Nastro Azzurro",Peroni,Beer,Lager,660,bottle,5.1,3.4,0.51
"Peroni Nastro Azzurro (Gluten Free)",Peroni,Beer,Lager,330,bottle,5.1,1.7,0.51
"Peroni Nastro Azzurro Piccola",Peroni,Beer,Lager,250,bottle,5.1,1.3,0.51
"Peroni Red",Peroni,Beer,Lager,330,bottle,4.7,1.6,0.47
"Pig & Porter Dance First","Pig & Porter",Beer,Porter,330,can,4.2,1.4,0.42
"Pig & Porter Gothic Imperial Stout","Pig & Porter",Beer,Porter,330,can,7.4,2.4,0.74
"Pig & Porter Red Spider Rye","Pig & Porter",Beer,"Rye Beer",330,can,4.8,1.6,0.48
"Pig & Porter Skylarking Session IPA","Pig & Porter",Beer,IPA,330,can,4,1.3,0.4
"Pilsner Urquell","Pilsner Urquell",Beer,Lager,568,draught,4.4,2.5,0.44
"Pilsner Urquell","Pilsner Urquell",Beer,Lager,330,bottle,4.4,1.5,0.44
"Pimm's Mango & Passion Fruit Cider Cup",Pimm's,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Pimm's Plum & Red Apple Cider Cup",Pimm's,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Pimm's Strawberry & Cucumber Cider Cup",Pimm's,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Pimm's Summer Fruits Cider Cup",Pimm's,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Pistonhead Kustom Lager",Pistonhead,Beer,Lager,330,can,4.6,1.5,0.46
"Point Amber Lager",Point,Beer,Lager,568,draught,4.7,2.7,0.47
"Point Amber Lager",Point,Beer,Lager,355,bottle,4.7,1.7,0.47
"Point Belgium White",Point,Beer,"Wheat Beer",355,bottle,5.4,1.9,0.54
"Point IPA",Point,Beer,IPA,355,bottle,5.6,2,0.56
"Point Pale Ale",Point,Beer,"Pale Ale",568,draught,5.4,3.1,0.54
"Point Pale Ale",Point,Beer,"Pale Ale",355,bottle,5.4,1.9,0.54
"Polar Monkeys Blue Collar Amber Lager","Polar Monkeys",Beer,Lager,568,draught,5,2.8,0.5
"Polar Monkeys Blue Collar Amber Lager","Polar Monkeys",Beer,Lager,330,bottle,5,1.7,0.5
"Polar Monkeys Chairman IPA","Polar Monkeys",Beer,IPA,568,draught,6,3.4,0.6
"Polar Monkeys Chairman IPA","Polar Monkeys",Beer,IPA,330,bottle,6,2,0.6
"Polar Monkeys White Collar Golden Ale","Polar Monkeys",Beer,"Golden Ale",330,bottle,5.5,1.8,0.55
"Port City Optimal Wit","Port City",Beer,"Wheat Beer",355,bottle,4.9,1.7,0.49
"Port City Porter","Port City",Beer,Porter,355,bottle,7.2,2.6,0.72
"Porterhouse Dublin Pale Ale",Porterhouse,Beer,"Pale Ale",568,draught,4.2,2.4,0.42
"Porterhouse Hop Head IPA",Porterhouse,Beer,IPA,568,draught,5,2.8,0.5
"Porterhouse Nitro Red Ale",Porterhouse,Beer,Ale,568,draught,4.2,2.4,0.42
"Portobello London Pilsner","Portobello Brewing Co",Beer,Lager,568,draught,4.6,2.6,0.46
"Portobello London Pilsner","Portobello Brewing Co",Beer,Lager,330,bottle,4.6,1.5,0.46
"Portobello London Pilsner","Portobello Brewing Co",Beer,Lager,330,can,4.6,1.5,0.46
"Portobello Westways Pale Ale","Portobello Brewing Co",Beer,"Pale Ale",330,bottle,4,1.3,0.4
Pravha,Pravha,Beer,Lager,568,draught,4,2.3,0.4
"Punk IPA",BrewDog,Beer,Beer,568,draught,5.4,3.1,0.54
Quilmes,Quilmes,Beer,Lager,340,bottle,4.9,1.7,0.49
"Red Stripe","Red Stripe",Beer,Lager,568,draught,4.7,2.7,0.47
"Red Stripe","Red Stripe",Beer,Lager,300,bottle,4.7,1.4,0.47
"Red Stripe","Red Stripe",Beer,Lager,330,bottle,4.7,1.6,0.47
"Red Stripe","Red Stripe",Beer,Lager,440,can,4.7,2.1,0.47
"Redchurch Bethnal Pale Ale",Redchurch,Beer,Ale,568,draught,5.5,3.1,0.55
"Redchurch Bethnal Pale Ale",Redchurch,Beer,"Pale Ale",330,bottle,5.5,1.8,0.55
"Redchurch Great Eastern IPA",Redchurch,Beer,IPA,568,draught,7.4,4.2,0.74
"Redchurch Great Eastern IPA",Redchurch,Beer,IPA,330,bottle,7.4,2.4,0.74
"Redchurch Hoxton Stout",Redchurch,Beer,Stout,568,draught,5,2.8,0.5
"Redchurch Hoxton Stout",Redchurch,Beer,Stout,330,bottle,5,1.7,0.5
"Redchurch Lager",Redchurch,Beer,Lager,568,draught,4.7,2.7,0.47
"Redchurch Lager",Redchurch,Beer,Lager,330,bottle,4.7,1.6,0.47
"Redchurch Old Ford Export Stout",Redchurch,Beer,Lager,568,draught,7.5,4.3,0.75
"Redchurch Old Ford Export Stout",Redchurch,Beer,Lager,330,bottle,7.5,2.5,0.75
"Redchurch Paradise Pale Ale",Redchurch,Beer,"Pale Ale",568,draught,3.7,2.1,0.37
"Redchurch Paradise Pale Ale",Redchurch,Beer,"Pale Ale",330,bottle,3.7,1.2,0.37
"Redchurch Shoreditch Blonde",Redchurch,Beer,Lager,568,draught,4.5,2.6,0.45
"Redchurch Shoreditch Blonde",Redchurch,Beer,Lager,330,bottle,4.5,1.5,0.45
"Rekorderlig Apple Cider",Rekorderlig,Cider,NULL,500,bottle,4.5,2.3,0.45
"Rekorderlig Botanicals Grapefruit & Rosemary",Rekorderlig,Cider,"Fruit Cider",330,bottle,4,1.3,0.4
"Rekorderlig Botanicals Peach & Basil",Rekorderlig,Cider,"Fruit Cider",330,bottle,4,1.3,0.4
"Rekorderlig Botanicals Rhubarb, Lemon & Mint",Rekorderlig,Cider,"Fruit Cider",330,bottle,4,1.3,0.4
"Rekorderlig Dry Apple Cider",Rekorderlig,Cider,NULL,568,draught,5,2.8,0.5
"Rekorderlig Mango & Raspberry",Rekorderlig,Cider,"Fruit Cider",330,can,4.5,1.5,0.45
"Rekorderlig Mango & Raspberry",Rekorderlig,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Rekorderlig Passion Fruit",Rekorderlig,Cider,"Fruit Cider",568,draught,4,2.3,0.4
"Rekorderlig Passion Fruit",Rekorderlig,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Rekorderlig Pear Cider",Rekorderlig,Cider,Perry,500,bottle,4.5,2.3,0.45
"Rekorderlig Spiced Plum",Rekorderlig,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Rekorderlig Strawberry & Lime",Rekorderlig,Cider,"Fruit Cider",568,draught,4,2.3,0.4
"Rekorderlig Strawberry & Lime",Rekorderlig,Cider,"Fruit Cider",330,can,4,1.3,0.4
"Rekorderlig Strawberry & Lime",Rekorderlig,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Rekorderlig Strawberry & Lime Low Alcohol",Rekorderlig,Cider,"Fruit Cider",500,bottle,0.2,0.1,0.02
"Rekorderlig Wild Berries",Rekorderlig,Cider,"Fruit Cider",330,can,4,1.3,0.4
"Rekorderlig Wild Berries",Rekorderlig,Cider,"Fruit Cider",500,bottle,4,2,0.4
"Revisionist Craft Lager",Revisionist,Beer,Lager,568,draught,4,2.3,0.4
Riggwelter,"Black Sheep",Beer,Ale,568,draught,5.9,3.4,0.59
"Ringwood Fortyniner",Ringwood,Beer,"Golden Ale",568,draught,4.9,2.8,0.49
"Rocking Rudolph","Hardys & Hansons",Beer,NULL,568,draught,4.2,2.4,0.42
"Rothhammer Golden Ale",Rothhammer,Beer,"Golden Ale",568,draught,5.5,3.1,0.55
"Rothhammer Nazca IPA",Rothhammer,Beer,IPA,568,draught,4.7,2.7,0.47
"Rothhammer Red Ale",Rothhammer,Beer,"Red Ale",568,draught,4.5,2.6,0.45
"Rothhammer Stratus lager",Rothhammer,Beer,Lager,568,draught,4.2,2.4,0.42
"Rothhammer Stratus Lager",Rothhammer,Beer,Lager,350,bottle,4.2,1.5,0.42
